Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,category
423-57-2993,B,Alamo,Normal,Male,Sports and travel,93.39,6,28.017,588.357,27-03-2019,19:18:00,Ewallet,560.34,4.761904762,28.017,10,Sports and travel
894-41-5205,C,Odessa,Normal,Female,Food and beverages,43.18,8,17.272,362.712,19-01-2019,19:39:00,Credit card,345.44,4.761904762,17.272,8.3,Food and beverages
275-28-0149,A,Pasadena,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,25-02-2019,16:21:00,Cash,63.69,4.761904762,3.1845,6,Sports and travel
101-17-6199,A,Lubbock,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,13-03-2019,19:44:00,Credit card,320.53,4.761904762,16.0265,7,Food and beverages
423-80-0988,C,Schertz,Normal,Male,Sports and travel,76.4,2,7.64,160.44,30-01-2019,19:42:00,Ewallet,152.8,4.761904762,7.64,6.5,Sports and travel
548-46-9322,B,Euless,Normal,Male,Food and beverages,39.9,10,19.95,418.95,20-02-2019,15:24:00,Credit card,399,4.761904762,19.95,5.9,Food and beverages
505-02-0892,B,Cleburne,Member,Male,Health and beauty,42.57,8,17.028,357.588,25-02-2019,14:12:00,Ewallet,340.56,4.761904762,17.028,5.6,Health and beauty
234-65-2137,C,Cedar Park,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,16-01-2019,13:32:00,Cash,955.8,4.761904762,47.79,4.8,Home and lifestyle
687-47-8271,A,Edinburg,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,08-02-2019,16:20:00,Credit card,989.8,4.761904762,49.49,8.7,Fashion accessories
796-32-9050,A,Rockwall,Normal,Male,Food and beverages,51.28,6,15.384,323.064,19-01-2019,16:31:00,Cash,307.68,4.761904762,15.384,6.5,Food and beverages
105-31-1824,A,Southlake,Member,Male,Sports and travel,69.52,7,24.332,510.972,01-02-2019,15:10:00,Credit card,486.64,4.761904762,24.332,8.5,Sports and travel
249-42-3782,A,Lewisville,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,03-01-2019,11:36:00,Ewallet,350.05,4.761904762,17.5025,5.5,Health and beauty
316-55-4634,B,Longview,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,26-01-2019,12:45:00,Credit card,400.25,4.761904762,20.0125,9.4,Food and beverages
733-33-4967,C,Longview,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,03-03-2019,19:17:00,Cash,166.8,4.761904762,8.34,6.3,Electronic accessories
608-27-6295,B,Flower Mound,Member,Male,Electronic accessories,52.89,6,15.867,333.207,19-01-2019,17:34:00,Credit card,317.34,4.761904762,15.867,9.8,Electronic accessories
414-12-7047,B,Lufkin,Normal,Male,Food and beverages,19.79,8,7.916,166.236,18-01-2019,12:04:00,Ewallet,158.32,4.761904762,7.916,8.7,Food and beverages
827-26-2100,A,DeSoto,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,21-03-2019,16:21:00,Ewallet,304.56,4.761904762,15.228,8.8,Home and lifestyle
175-54-2529,A,Seguin,Member,Male,Food and beverages,22.17,8,8.868,186.228,03-03-2019,17:01:00,Credit card,177.36,4.761904762,8.868,9.6,Food and beverages
139-52-2867,C,Pflugerville,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,13-02-2019,10:50:00,Credit card,157.57,4.761904762,7.8785,4.8,Fashion accessories
407-63-8975,A,Garland,Normal,Male,Food and beverages,73.88,6,22.164,465.444,23-03-2019,19:16:00,Ewallet,443.28,4.761904762,22.164,4.4,Food and beverages
342-65-4817,C,Rosenberg,Member,Male,Health and beauty,86.8,3,13.02,273.42,28-01-2019,16:47:00,Ewallet,260.4,4.761904762,13.02,9.9,Health and beauty
130-98-8941,C,Seguin,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,09-02-2019,10:00:00,Cash,449.82,4.761904762,22.491,5.7,Fashion accessories
434-83-9547,C,Odessa,Member,Male,Food and beverages,38.47,8,15.388,323.148,23-01-2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7,Food and beverages
851-28-6367,A,Conroe,Member,Male,Sports and travel,15.5,10,7.75,162.75,23-03-2019,10:55:00,Ewallet,155,4.761904762,7.75,8,Sports and travel
824-88-3614,C,Carrollton,Normal,Male,Health and beauty,34.31,8,13.724,288.204,25-01-2019,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7,Health and beauty
586-25-0848,A,Alice,Normal,Female,Sports and travel,12.34,7,4.319,90.699,04-03-2019,11:19:00,Credit card,86.38,4.761904762,4.319,6.7,Sports and travel
895-66-0685,B,Lancaster,Member,Male,Food and beverages,18.08,3,2.712,56.952,05-03-2019,19:46:00,Ewallet,54.24,4.761904762,2.712,8,Food and beverages
305-14-0245,B,Midland,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,03-03-2019,19:00:00,Ewallet,755.92,4.761904762,37.796,7.5,Home and lifestyle
732-04-5373,B,Sugar Land,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,08-02-2019,10:53:00,Cash,185.88,4.761904762,9.294,7,Home and lifestyle
400-60-7251,A,Del Rio,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,10-02-2019,12:50:00,Ewallet,74.07,4.761904762,3.7035,9.9,Home and lifestyle
593-65-1552,C,Schertz,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,28-01-2019,20:50:00,Credit card,279.24,4.761904762,13.962,5.9,Home and lifestyle
284-34-9626,B,Pflugerville,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,11-02-2019,10:39:00,Credit card,231.12,4.761904762,11.556,7.2,Home and lifestyle
437-58-8131,B,Galveston,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,15-01-2019,13:41:00,Ewallet,147.04,4.761904762,7.352,4.6,Fashion accessories
286-43-6208,C,Brownwood,Normal,Female,Food and beverages,87.8,9,39.51,829.71,16-03-2019,19:08:00,Cash,790.2,4.761904762,39.51,9.2,Food and beverages
641-43-2399,B,Grand Prairie,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,26-01-2019,20:23:00,Ewallet,102.2,4.761904762,5.11,5.7,Home and lifestyle
831-07-6050,A,San Antonio,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,19-03-2019,11:30:00,Credit card,163.55,4.761904762,8.1775,9.9,Electronic accessories
556-86-3144,C,Grapevine,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,13-01-2019,19:30:00,Cash,74.29,4.761904762,3.7145,5,Fashion accessories
848-24-9445,C,La Porte,Member,Male,Health and beauty,43.7,2,4.37,91.77,26-03-2019,18:03:00,Cash,87.4,4.761904762,4.37,4.9,Health and beauty
856-22-8149,A,Dallas,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,23-03-2019,10:13:00,Ewallet,25.29,4.761904762,1.2645,6.1,Home and lifestyle
699-01-4164,C,Alamo,Normal,Male,Health and beauty,41.5,4,8.3,174.3,12-03-2019,19:58:00,Credit card,166,4.761904762,8.3,8.2,Health and beauty
420-11-4919,C,Flower Mound,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,17-02-2019,19:57:00,Credit card,356.95,4.761904762,17.8475,5.5,Food and beverages
606-80-4905,C,Canyon,Member,Female,Sports and travel,19.15,6,5.745,120.645,29-01-2019,10:01:00,Credit card,114.9,4.761904762,5.745,6.8,Sports and travel
542-41-0513,B,Fort Worth,Member,Female,Electronic accessories,57.49,4,11.498,241.458,15-03-2019,11:57:00,Cash,229.96,4.761904762,11.498,6.6,Electronic accessories
426-39-2418,C,Rosenberg,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,14-01-2019,10:02:00,Cash,429.87,4.761904762,21.4935,9.8,Electronic accessories
875-46-5808,B,Round Rock,Member,Male,Health and beauty,25.9,10,12.95,271.95,06-02-2019,14:51:00,Ewallet,259,4.761904762,12.95,8.7,Health and beauty
394-43-4238,B,Texas City,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,15-02-2019,12:42:00,Credit card,88.85,4.761904762,4.4425,5.4,Home and lifestyle
749-24-1565,A,Kerrville,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,03-01-2019,12:02:00,Ewallet,207.27,4.761904762,10.3635,7.9,Health and beauty
672-51-8681,C,College Station,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,04-01-2019,18:19:00,Credit card,599.85,4.761904762,29.9925,9.7,Electronic accessories
263-87-5680,C,Waxahachie,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,18-03-2019,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8,Home and lifestyle
573-58-9734,B,Baytown,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,28-03-2019,13:41:00,Ewallet,91.11,4.761904762,4.5555,5.1,Fashion accessories
817-69-8206,B,San Antonio,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,02-03-2019,19:42:00,Credit card,897.57,4.761904762,44.8785,6.5,Electronic accessories
888-02-0338,A,Victoria,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,25-01-2019,20:24:00,Ewallet,236.07,4.761904762,11.8035,5.9,Electronic accessories
677-11-0152,C,Euless,Normal,Female,Food and beverages,93.26,9,41.967,881.307,16-01-2019,18:08:00,Cash,839.34,4.761904762,41.967,8.8,Food and beverages
142-63-6033,B,Cleburne,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,20-03-2019,19:17:00,Ewallet,461.8,4.761904762,23.09,4.9,Home and lifestyle
656-16-1063,B,Angleton,Normal,Male,Sports and travel,46.42,3,6.963,146.223,04-01-2019,13:24:00,Credit card,139.26,4.761904762,6.963,4.4,Sports and travel
891-58-8335,B,Texas City,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,11-03-2019,15:53:00,Cash,207.27,4.761904762,10.3635,6.5,Sports and travel
802-43-8934,A,Lancaster,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,22-03-2019,15:05:00,Credit card,18.28,4.761904762,0.914,8.3,Home and lifestyle
560-30-5617,B,Sugar Land,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,24-03-2019,18:27:00,Cash,123.85,4.761904762,6.1925,8.5,Sports and travel
319-74-2561,A,Friendswood,Member,Female,Electronic accessories,94.64,3,14.196,298.116,21-02-2019,16:55:00,Cash,283.92,4.761904762,14.196,5.5,Electronic accessories
549-03-9315,B,Baytown,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,12-02-2019,12:58:00,Ewallet,758.96,4.761904762,37.948,8.7,Fashion accessories
790-29-1172,B,Pharr,Normal,Female,Food and beverages,57.34,3,8.601,180.621,10-03-2019,18:59:00,Credit card,172.02,4.761904762,8.601,7.9,Food and beverages
239-36-3640,B,Dallas,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,31-01-2019,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1,Electronic accessories
468-01-2051,B,Rowlett,Normal,Male,Food and beverages,62.08,7,21.728,456.288,06-03-2019,13:46:00,Ewallet,434.56,4.761904762,21.728,5.4,Food and beverages
389-25-3394,C,Killeen,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,17-02-2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4,Electronic accessories
279-62-1445,C,Denton,Member,Female,Fashion accessories,12.54,1,0.627,13.167,21-02-2019,12:38:00,Cash,12.54,4.761904762,0.627,8.2,Fashion accessories
213-72-6612,A,San Antonio,Normal,Male,Food and beverages,43.25,2,4.325,90.825,20-03-2019,15:56:00,Cash,86.5,4.761904762,4.325,6.2,Food and beverages
746-68-6593,C,Haltom City,Member,Female,Sports and travel,87.16,2,8.716,183.036,11-01-2019,14:29:00,Credit card,174.32,4.761904762,8.716,9.7,Sports and travel
836-82-5858,B,Pflugerville,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,26-01-2019,19:14:00,Ewallet,624.33,4.761904762,31.2165,4,Health and beauty
583-72-1480,C,Burleson,Member,Male,Electronic accessories,37.06,4,7.412,155.652,31-01-2019,16:24:00,Ewallet,148.24,4.761904762,7.412,9.7,Electronic accessories
466-61-5506,B,North Richland Hills,Member,Female,Electronic accessories,90.7,6,27.21,571.41,26-02-2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3,Electronic accessories
721-86-6247,A,Waxahachie,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,11-03-2019,12:55:00,Ewallet,507.36,4.761904762,25.368,7.4,Home and lifestyle
289-65-5721,B,Arlington,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,26-01-2019,19:28:00,Cash,162.74,4.761904762,8.137,6.5,Fashion accessories
545-46-3100,B,Carrollton,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,12-03-2019,13:52:00,Credit card,31.77,4.761904762,1.5885,8.7,Electronic accessories
418-02-5978,B,Pflugerville,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,11-02-2019,10:54:00,Cash,756.81,4.761904762,37.8405,8,Health and beauty
269-04-5750,B,Missouri City,Member,Male,Fashion accessories,73.82,4,14.764,310.044,21-02-2019,18:31:00,Cash,295.28,4.761904762,14.764,6.7,Fashion accessories
157-13-5295,A,Rockwall,Member,Male,Health and beauty,51.94,10,25.97,545.37,09-03-2019,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5,Health and beauty
645-78-8093,A,Schertz,Normal,Female,Sports and travel,93.14,2,9.314,195.594,20-01-2019,18:09:00,Ewallet,186.28,4.761904762,9.314,4.1,Sports and travel
211-30-9270,C,Burleson,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,28-01-2019,15:16:00,Credit card,87.05,4.761904762,4.3525,4.9,Health and beauty
755-12-3214,C,Midland,Member,Female,Fashion accessories,44.22,5,11.055,232.155,05-03-2019,17:07:00,Credit card,221.1,4.761904762,11.055,8.6,Fashion accessories
346-84-3103,B,Edinburg,Member,Female,Electronic accessories,13.22,5,3.305,69.405,02-03-2019,19:26:00,Cash,66.1,4.761904762,3.305,4.3,Electronic accessories
478-06-7835,A,Kerrville,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,11-01-2019,11:20:00,Ewallet,89.69,4.761904762,4.4845,4.9,Fashion accessories
540-11-4336,A,Plano,Normal,Male,Food and beverages,24.94,9,11.223,235.683,11-01-2019,16:49:00,Credit card,224.46,4.761904762,11.223,5.6,Food and beverages
448-81-5016,A,Canyon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,11-03-2019,12:01:00,Credit card,119.54,4.761904762,5.977,5.8,Health and beauty
142-72-4741,C,Coppell,Member,Male,Fashion accessories,93.2,2,9.32,195.72,28-02-2019,18:37:00,Credit card,186.4,4.761904762,9.32,6,Fashion accessories
217-58-1179,A,College Station,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,05-01-2019,11:25:00,Cash,250.6,4.761904762,12.53,4.2,Home and lifestyle
376-02-8238,B,Hurst,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,02-02-2019,18:42:00,Credit card,750.96,4.761904762,37.548,8.3,Home and lifestyle
530-90-9855,A,McAllen,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,01-01-2019,14:47:00,Cash,380.72,4.761904762,19.036,5.7,Home and lifestyle
866-05-7563,B,Pharr,Member,Female,Electronic accessories,81.4,3,12.21,256.41,09-02-2019,19:43:00,Cash,244.2,4.761904762,12.21,4.8,Electronic accessories
604-70-6476,A,Waxahachie,Member,Male,Fashion accessories,17.94,5,4.485,94.185,23-01-2019,14:04:00,Ewallet,89.7,4.761904762,4.485,6.8,Fashion accessories
799-71-1548,A,Pasadena,Member,Male,Electronic accessories,77.72,4,15.544,326.424,07-01-2019,16:11:00,Credit card,310.88,4.761904762,15.544,8.8,Electronic accessories
785-13-7708,B,Denton,Normal,Male,Food and beverages,73.06,7,25.571,536.991,14-01-2019,19:06:00,Credit card,511.42,4.761904762,25.571,4.2,Food and beverages
845-51-0542,B,Pearland,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,02-02-2019,15:34:00,Ewallet,418.95,4.761904762,20.9475,6.4,Food and beverages
662-47-5456,C,Del Rio,Member,Male,Fashion accessories,35.19,10,17.595,369.495,17-03-2019,19:06:00,Credit card,351.9,4.761904762,17.595,8.4,Fashion accessories
883-17-4236,C,Grapevine,Normal,Female,Sports and travel,14.39,2,1.439,30.219,02-03-2019,19:44:00,Credit card,28.78,4.761904762,1.439,7.2,Sports and travel
290-68-2984,A,Lubbock,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,16-03-2019,11:22:00,Cash,95,4.761904762,4.75,5.2,Home and lifestyle
704-11-6354,A,Brownsville,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,06-01-2019,11:23:00,Cash,471.2,4.761904762,23.56,8.9,Home and lifestyle
110-48-7033,B,Harlingen,Member,Male,Fashion accessories,32.62,4,6.524,137.004,29-01-2019,14:12:00,Cash,130.48,4.761904762,6.524,9,Fashion accessories
366-93-0948,A,Haltom City,Member,Male,Electronic accessories,66.35,1,3.3175,69.6675,31-01-2019,10:46:00,Credit card,66.35,4.761904762,3.3175,9.7,Electronic accessories
729-09-9681,A,North Richland Hills,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,05-02-2019,10:16:00,Ewallet,155.46,4.761904762,7.773,8.7,Home and lifestyle
151-16-1484,A,Round Rock,Member,Male,Electronic accessories,32.25,4,6.45,135.45,13-02-2019,12:38:00,Ewallet,129,4.761904762,6.45,6.5,Electronic accessories
380-94-4661,C,Canyon,Member,Male,Electronic accessories,65.94,4,13.188,276.948,07-02-2019,13:05:00,Credit card,263.76,4.761904762,13.188,6.9,Electronic accessories
850-41-9669,A,Weslaco,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,19-03-2019,13:25:00,Ewallet,675.54,4.761904762,33.777,6.2,Electronic accessories
821-07-3596,C,Pasadena,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,07-03-2019,14:53:00,Ewallet,65.8,4.761904762,3.29,5.6,Fashion accessories
655-85-5130,B,Mesquite,Member,Female,Fashion accessories,38.3,4,7.66,160.86,13-03-2019,19:22:00,Cash,153.2,4.761904762,7.66,5.7,Fashion accessories
447-15-7839,A,Weatherford,Member,Female,Sports and travel,22.24,10,11.12,233.52,09-02-2019,11:00:00,Cash,222.4,4.761904762,11.12,4.2,Sports and travel
154-74-7179,B,Big Spring,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,26-02-2019,19:24:00,Ewallet,54.45,4.761904762,2.7225,7.9,Sports and travel
253-12-6086,A,San Marcos,Member,Female,Sports and travel,98.4,7,34.44,723.24,12-03-2019,12:43:00,Credit card,688.8,4.761904762,34.44,8.7,Sports and travel
808-65-0703,C,Lancaster,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,14-03-2019,17:22:00,Credit card,141.88,4.761904762,7.094,6.9,Home and lifestyle
571-94-0759,B,Friendswood,Member,Female,Food and beverages,74.6,10,37.3,783.3,08-01-2019,20:55:00,Cash,746,4.761904762,37.3,9.5,Food and beverages
144-51-6085,A,Houston,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,05-01-2019,16:05:00,Credit card,282.96,4.761904762,14.148,4.4,Home and lifestyle
731-14-2199,A,Houston,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,04-01-2019,13:34:00,Ewallet,355.4,4.761904762,17.77,7,Home and lifestyle
783-09-1637,B,Rockwall,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,06-03-2019,18:13:00,Ewallet,337.15,4.761904762,16.8575,6.3,Sports and travel
687-15-1097,C,Abilene,Member,Female,Health and beauty,21.12,2,2.112,44.352,03-01-2019,19:17:00,Cash,42.24,4.761904762,2.112,9.7,Health and beauty
126-54-1082,A,Alamo,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,07-01-2019,11:44:00,Credit card,193.86,4.761904762,9.693,8.8,Home and lifestyle
633-91-1052,A,Waco,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,27-01-2019,15:51:00,Cash,24.06,4.761904762,1.203,5.1,Home and lifestyle
477-24-6490,B,Bryan,Normal,Female,Health and beauty,99.71,6,29.913,628.173,26-02-2019,16:52:00,Ewallet,598.26,4.761904762,29.913,7.9,Health and beauty
566-19-5475,B,Rowlett,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,07-01-2019,20:52:00,Cash,335.79,4.761904762,16.7895,6.2,Fashion accessories
526-86-8552,C,Abilene,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,07-01-2019,17:36:00,Cash,218.2,4.761904762,10.91,7.1,Home and lifestyle
376-56-3573,C,Temple,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,02-02-2019,13:23:00,Ewallet,381.68,4.761904762,19.084,6.4,Fashion accessories
537-72-0426,C,Little Elm,Member,Male,Fashion accessories,70.99,10,35.495,745.395,20-03-2019,16:28:00,Cash,709.9,4.761904762,35.495,5.7,Fashion accessories
828-61-5674,A,New Braunfels,Member,Male,Sports and travel,44.02,10,22.01,462.21,20-03-2019,19:57:00,Credit card,440.2,4.761904762,22.01,9.6,Sports and travel
136-08-6195,A,Seguin,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,15-02-2019,17:01:00,Credit card,559.68,4.761904762,27.984,6.4,Home and lifestyle
523-38-0215,C,Allen,Normal,Male,Home and lifestyle,37,1,1.85,38.85,06-03-2019,13:29:00,Credit card,37,4.761904762,1.85,7.9,Home and lifestyle
490-29-1201,A,Alice,Normal,Female,Sports and travel,15.34,1,0.767,16.107,06-01-2019,11:09:00,Cash,15.34,4.761904762,0.767,6.5,Sports and travel
667-92-0055,A,Richardson,Member,Male,Health and beauty,99.83,6,29.949,628.929,04-03-2019,15:02:00,Ewallet,598.98,4.761904762,29.949,8.5,Health and beauty
565-17-3836,A,La Porte,Member,Female,Health and beauty,47.67,4,9.534,200.214,12-03-2019,14:21:00,Cash,190.68,4.761904762,9.534,9.1,Health and beauty
498-41-1961,B,Mansfield,Normal,Male,Health and beauty,66.68,5,16.67,350.07,20-02-2019,18:01:00,Cash,333.4,4.761904762,16.67,7.6,Health and beauty
593-95-4461,C,Laredo,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,24-03-2019,14:49:00,Cash,74.86,4.761904762,3.743,6.9,Home and lifestyle
226-71-3580,C,La Porte,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,31-01-2019,12:02:00,Cash,213.75,4.761904762,10.6875,9.5,Sports and travel
